 SUMMARY FOR UNIT  72
 Time                      F1温度                    F2温度                    F3温度                    F4温度                    室外温度
  0.7311000000000000E+0004  0.3092389303168441E+0002  0.3100059942161685E+0002  0.3096609747662301E+0002  0.3112589158161379E+0002  0.2445000000000000E+0002
  0.7312000000000000E+0004  0.3077422977387644E+0002  0.3088452473194665E+0002  0.3085303060310188E+0002  0.3100664039343679E+0002  0.2450000000000000E+0002
  0.7313000000000000E+0004  0.3013425445940333E+0002  0.3046039897226808E+0002  0.3042804143956412E+0002  0.3058016006764779E+0002  0.2110000000000000E+0002
  0.7314000000000000E+0004  0.2939489592170017E+0002  0.2992895352311632E+0002  0.2989619226209502E+0002  0.3004722871706529E+0002  0.1960000000000000E+0002
  0.7315000000000000E+0004  0.2895962885752478E+0002  0.2956637920488475E+0002  0.2954258506594194E+0002  0.2968375370599214E+0002  0.2000000000000000E+0002
  0.7316000000000000E+0004  0.2864325980190818E+0002  0.2931494564372944E+0002  0.2930002780548473E+0002  0.2943162097110597E+0002  0.1905000000000000E+0002
  0.7317000000000000E+0004  0.2831996848233531E+0002  0.2904996389246994E+0002  0.2904611176129159E+0002  0.2916592598555293E+0002  0.1905000000000000E+0002
  0.7318000000000000E+0004  0.2819698259798526E+0002  0.2892039032700416E+0002  0.2892517549177020E+0002  0.2903557198048401E+0002  0.2050000000000000E+0002
  0.7319000000000000E+0004  0.2800163513223512E+0002  0.2876186929826535E+0002  0.2876958926381566E+0002  0.2887615973708548E+0002  0.2000000000000000E+0002
  0.7320000000000000E+0004  0.2777909336489754E+0002  0.2858983467810635E+0002  0.2859796473485720E+0002  0.2870317773288684E+0002  0.2000000000000000E+0002
  0.7321000000000000E+0004  0.2768278902436696E+0002  0.2849321808630727E+0002  0.2850351780857412E+0002  0.2860559643395877E+0002  0.2100000000000000E+0002
  0.7322000000000000E+0004  0.2748188454876905E+0002  0.2833766428080736E+0002  0.2834888237471807E+0002  0.2844905328882592E+0002  0.2000000000000000E+0002
  0.7323000000000000E+0004  0.2720888399081385E+0002  0.2814079851240249E+0002  0.2814968646606660E+0002  0.2825124044544953E+0002  0.1900000000000000E+0002
  0.7324000000000000E+0004  0.2702409917505452E+0002  0.2799277700063065E+0002  0.2800218875088402E+0002  0.2810235021216667E+0002  0.1900000000000000E+0002
  0.7325000000000000E+0004  0.2683728296865872E+0002  0.2784429832581682E+0002  0.2785492080803942E+0002  0.2795304309808622E+0002  0.1865000000000000E+0002
  0.7326000000000000E+0004  0.2665852231865638E+0002  0.2770184204534635E+0002  0.2771291150672961E+0002  0.2780978330667782E+0002  0.1865000000000000E+0002
  0.7327000000000000E+0004  0.2653896775844460E+0002  0.2759569574809105E+0002  0.2760819430274684E+0002  0.2770284757437247E+0002  0.1900000000000000E+0002
  0.7328000000000000E+0004  0.2646255826952513E+0002  0.2752676699768092E+0002  0.2753953000230261E+0002  0.2763310540635656E+0002  0.1835000000000000E+0002
  0.7329000000000000E+0004  0.2663059475140880E+0002  0.2764136029938762E+0002  0.2764639886903081E+0002  0.2774683556506698E+0002  0.1835000000000000E+0002
  0.7330000000000000E+0004  0.2701589373893806E+0002  0.2789970106235337E+0002  0.2789977485553571E+0002  0.2800444583778495E+0002  0.1950000000000000E+0002
  0.7331000000000000E+0004  0.2717610490531986E+0002  0.2801116973890455E+0002  0.2800648006753493E+0002  0.2811552895711623E+0002  0.1935000000000000E+0002
  0.7332000000000000E+0004  0.2722246454666557E+0002  0.2804838487112845E+0002  0.2803462364585295E+0002  0.2815221097683176E+0002  0.1935000000000000E+0002
  0.7333000000000000E+0004  0.2750325322896039E+0002  0.2823164425928177E+0002  0.2821499370001135E+0002  0.2833451182252712E+0002  0.2000000000000000E+0002
  0.7334000000000000E+0004  0.2748841146162582E+0002  0.2823438835983535E+0002  0.2821469290697574E+0002  0.2833576999571334E+0002  0.1955000000000000E+0002
  0.7335000000000000E+0004  0.2749972415542499E+0002  0.2826573065063830E+0002  0.2824152193520835E+0002  0.2836541513525594E+0002  0.2005000000000000E+0002
  0.7336000000000000E+0004  0.2751983858522313E+0002  0.2826988054970323E+0002  0.2824756465152780E+0002  0.2836806755675740E+0002  0.2100000000000000E+0002
  0.7337000000000000E+0004  0.2711419620946035E+0002  0.2797249871638131E+0002  0.2794838877574232E+0002  0.2806931872436521E+0002  0.1985000000000000E+0002
  0.7338000000000000E+0004  0.2667752685638226E+0002  0.2764241434409295E+0002  0.2761766587363372E+0002  0.2773822413979670E+0002  0.1935000000000000E+0002
  0.7339000000000000E+0004  0.2642427284977020E+0002  0.2742054325240495E+0002  0.2740273963516515E+0002  0.2751567242022361E+0002  0.2000000000000000E+0002
  0.7340000000000000E+0004  0.2623487961034127E+0002  0.2726096557289974E+0002  0.2724834046802185E+0002  0.2735553891737812E+0002  0.1920000000000000E+0002
  0.7341000000000000E+0004  0.2597972965421715E+0002  0.2705343024942432E+0002  0.2704949465049361E+0002  0.2714745601098459E+0002  0.1870000000000000E+0002
  0.7342000000000000E+0004  0.2584231776438255E+0002  0.2692628223083651E+0002  0.2692817405133948E+0002  0.2701977086812819E+0002  0.1900000000000000E+0002
  0.7343000000000000E+0004  0.2569658170765308E+0002  0.2680539894836051E+0002  0.2680941018608182E+0002  0.2689832751452664E+0002  0.1885000000000000E+0002
  0.7344000000000000E+0004  0.2555050734739726E+0002  0.2668459582474201E+0002  0.2669022898706782E+0002  0.2677694336294544E+0002  0.1885000000000000E+0002
  0.7345000000000000E+0004  0.2543318010984984E+0002  0.2658331689871217E+0002  0.2659014594697803E+0002  0.2667508181782525E+0002  0.1900000000000000E+0002
  0.7346000000000000E+0004  0.2532231618376906E+0002  0.2648639299406463E+0002  0.2649461869385886E+0002  0.2657757197957355E+0002  0.1915000000000000E+0002
  0.7347000000000000E+0004  0.2520233143833023E+0002  0.2638566506873912E+0002  0.2639451708877161E+0002  0.2647626351498278E+0002  0.1915000000000000E+0002
  0.7348000000000000E+0004  0.2510674528755308E+0002  0.2629946167995174E+0002  0.2630926818517673E+0002  0.2638949145614435E+0002  0.1950000000000000E+0002
  0.7349000000000000E+0004  0.2508139688436761E+0002  0.2625542116008534E+0002  0.2626727896013386E+0002  0.2634487579494975E+0002  0.2035000000000000E+0002
  0.7350000000000000E+0004  0.2502046073914720E+0002  0.2619261827226323E+0002  0.2620582609258555E+0002  0.2628147027938119E+0002  0.2035000000000000E+0002
  0.7351000000000000E+0004  0.2491333537493120E+0002  0.2610496477828047E+0002  0.2611752141374505E+0002  0.2619321428697752E+0002  0.2000000000000000E+0002
  0.7352000000000000E+0004  0.2500179249098291E+0002  0.2614593000774632E+0002  0.2615879364354917E+0002  0.2623358952735496E+0002  0.2035000000000000E+0002
  0.7353000000000000E+0004  0.2528473447922640E+0002  0.2632662329813486E+0002  0.2633838857862776E+0002  0.2641363263553498E+0002  0.2085000000000000E+0002
  0.7354000000000000E+0004  0.2558603212166977E+0002  0.2653140217863793E+0002  0.2653933203246683E+0002  0.2661765257100352E+0002  0.2100000000000000E+0002
  0.7355000000000000E+0004  0.2591236102089876E+0002  0.2675672128822159E+0002  0.2675963409405770E+0002  0.2684226515253702E+0002  0.2120000000000000E+0002
  0.7356000000000000E+0004  0.2611118986858661E+0002  0.2689500600476705E+0002  0.2689276907825196E+0002  0.2697993941900058E+0002  0.2170000000000000E+0002
  0.7357000000000000E+0004  0.2621785126656309E+0002  0.2696660336377687E+0002  0.2695993804741371E+0002  0.2705075566353097E+0002  0.2200000000000000E+0002
  0.7358000000000000E+0004  0.2642811147201779E+0002  0.2713745712632170E+0002  0.2712925216048076E+0002  0.2722051053748176E+0002  0.2230000000000000E+0002
  0.7359000000000000E+0004  0.2636613583215933E+0002  0.2713541448526007E+0002  0.2712698140188337E+0002  0.2721740738451486E+0002  0.2230000000000000E+0002
  0.7360000000000000E+0004  0.2618542396502291E+0002  0.2700713988848199E+0002  0.2699609192184890E+0002  0.2708823466081890E+0002  0.2200000000000000E+0002
  0.7361000000000000E+0004  0.2603647845193280E+0002  0.2688026632297234E+0002  0.2687110763896581E+0002  0.2696045016140369E+0002  0.2185000000000000E+0002
  0.7362000000000000E+0004  0.2573555561525502E+0002  0.2663280760634483E+0002  0.2662692013523857E+0002  0.2671220070279541E+0002  0.2185000000000000E+0002
  0.7363000000000000E+0004  0.2554828870590998E+0002  0.2645968857159905E+0002  0.2645741338565935E+0002  0.2653848920963270E+0002  0.2200000000000000E+0002
  0.7364000000000000E+0004  0.2543990095238783E+0002  0.2635737701170188E+0002  0.2636089043741674E+0002  0.2643569312426951E+0002  0.2195000000000000E+0002
  0.7365000000000000E+0004  0.2529855337468323E+0002  0.2623511794020193E+0002  0.2624277097470947E+0002  0.2631296773504626E+0002  0.2145000000000000E+0002
  0.7366000000000000E+0004  0.2515934768251376E+0002  0.2612265354065273E+0002  0.2613228227013039E+0002  0.2620005312690393E+0002  0.2100000000000000E+0002
  0.7367000000000000E+0004  0.2507887944133579E+0002  0.2604728207878809E+0002  0.2605829748889860E+0002  0.2612424165708340E+0002  0.2130000000000000E+0002
  0.7368000000000000E+0004  0.2500871002670140E+0002  0.2597999753951661E+0002  0.2599285367855095E+0002  0.2605650414727808E+0002  0.2130000000000000E+0002
  0.7369000000000000E+0004  0.2490260649837025E+0002  0.2589375042922489E+0002  0.2590673690014578E+0002  0.2596979552175766E+0002  0.2100000000000000E+0002
  0.7370000000000000E+0004  0.2483002724217449E+0002  0.2582728614823883E+0002  0.2584081052658776E+0002  0.2590288162916494E+0002  0.2120000000000000E+0002
  0.7371000000000000E+0004  0.2476517204699246E+0002  0.2576592979150728E+0002  0.2578045348184622E+0002  0.2584108136529763E+0002  0.2120000000000000E+0002
  0.7372000000000000E+0004  0.2467524199688328E+0002  0.2569087273628264E+0002  0.2570553628751265E+0002  0.2576558648652810E+0002  0.2100000000000000E+0002
  0.7373000000000000E+0004  0.2461305180531465E+0002  0.2563203190896398E+0002  0.2564718617883358E+0002  0.2570632358015617E+0002  0.2120000000000000E+0002
  0.7374000000000000E+0004  0.2455455946526130E+0002  0.2557575641553606E+0002  0.2559178377900950E+0002  0.2564963274668166E+0002  0.2120000000000000E+0002
  0.7375000000000000E+0004  0.2447916118672994E+0002  0.2551104503199911E+0002  0.2552715556314871E+0002  0.2558451147167818E+0002  0.2100000000000000E+0002
  0.7376000000000000E+0004  0.2456717216316595E+0002  0.2555500079701794E+0002  0.2557161245124042E+0002  0.2562805569580960E+0002  0.2135000000000000E+0002
  0.7377000000000000E+0004  0.2479802261456564E+0002  0.2570286008090953E+0002  0.2571834756126774E+0002  0.2577544870121773E+0002  0.2185000000000000E+0002
  0.7378000000000000E+0004  0.2510014156900730E+0002  0.2590524493502498E+0002  0.2591787826508657E+0002  0.2597733664505219E+0002  0.2250000000000000E+0002
  0.7379000000000000E+0004  0.2547925861468930E+0002  0.2616413272982004E+0002  0.2617341402221138E+0002  0.2623593717941834E+0002  0.2285000000000000E+0002
  0.7380000000000000E+0004  0.2566452070097467E+0002  0.2629607677819637E+0002  0.2630046318959506E+0002  0.2636762263398881E+0002  0.2335000000000000E+0002
  0.7381000000000000E+0004  0.2575693934797395E+0002  0.2635655505065466E+0002  0.2635647689539956E+0002  0.2642726443584545E+0002  0.2400000000000000E+0002
  0.7382000000000000E+0004  0.2596461898491898E+0002  0.2649886966328622E+0002  0.2649705808366940E+0002  0.2656829497548311E+0002  0.2370000000000000E+0002
  0.7383000000000000E+0004  0.2593700079020927E+0002  0.2650402674496941E+0002  0.2650067234146538E+0002  0.2657216887368039E+0002  0.2320000000000000E+0002
  0.7384000000000000E+0004  0.2582468883503515E+0002  0.2643616134402736E+0002  0.2643027242249509E+0002  0.2650328129669873E+0002  0.2300000000000000E+0002
  0.7385000000000000E+0004  0.2570595306176586E+0002  0.2633312815415270E+0002  0.2632873821768472E+0002  0.2639947847179710E+0002  0.2295000000000000E+0002
  0.7386000000000000E+0004  0.2543704160736500E+0002  0.2612192217002261E+0002  0.2611975366467766E+0002  0.2618765562937896E+0002  0.2295000000000000E+0002
  0.7387000000000000E+0004  0.2523904953252923E+0002  0.2596063871271382E+0002  0.2596136304628926E+0002  0.2602597681489551E+0002  0.2250000000000000E+0002
  0.7388000000000000E+0004  0.2504928279302161E+0002  0.2581601259231449E+0002  0.2582015747131087E+0002  0.2588108349625133E+0002  0.2140000000000000E+0002
  0.7389000000000000E+0004  0.2491495939941333E+0002  0.2570439603888196E+0002  0.2571236508498401E+0002  0.2576924533342129E+0002  0.2140000000000000E+0002
  0.7390000000000000E+0004  0.2484325887216899E+0002  0.2563485348953733E+0002  0.2564678297635501E+0002  0.2569947248974115E+0002  0.2150000000000000E+0002
  0.7391000000000000E+0004  0.2469264868009676E+0002  0.2552495646302915E+0002  0.2553706528347839E+0002  0.2558931788241381E+0002  0.2055000000000000E+0002
  0.7392000000000000E+0004  0.2453758140711006E+0002  0.2541182712268526E+0002  0.2542352416031504E+0002  0.2547594835941520E+0002  0.2005000000000000E+0002
  0.7393000000000000E+0004  0.2443430482474312E+0002  0.2532876547571460E+0002  0.2534133451579140E+0002  0.2539267599756091E+0002  0.2000000000000000E+0002
  0.7394000000000000E+0004  0.2430449721947530E+0002  0.2523078152670828E+0002  0.2524396391341327E+0002  0.2529449201514641E+0002  0.1950000000000000E+0002
  0.7395000000000000E+0004  0.2419131314673634E+0002  0.2514298954399569E+0002  0.2515635490362187E+0002  0.2520651535625409E+0002  0.1950000000000000E+0002
  0.7396000000000000E+0004  0.2413823435179788E+0002  0.2509036197497813E+0002  0.2510533230490214E+0002  0.2515370537919944E+0002  0.2000000000000000E+0002
  0.7397000000000000E+0004  0.2401476370894117E+0002  0.2499797265539710E+0002  0.2501322810985291E+0002  0.2506112192841669E+0002  0.1925000000000000E+0002
  0.7398000000000000E+0004  0.2389373776394571E+0002  0.2490679702565489E+0002  0.2492145234825163E+0002  0.2496977179714236E+0002  0.1925000000000000E+0002
  0.7399000000000000E+0004  0.2388042649526721E+0002  0.2487891821254956E+0002  0.2489542895176439E+0002  0.2494172858787429E+0002  0.2000000000000000E+0002
  0.7400000000000000E+0004  0.2389661420243517E+0002  0.2488145719625381E+0002  0.2489849954406546E+0002  0.2494407960570524E+0002  0.1935000000000000E+0002
  0.7401000000000000E+0004  0.2412118718659481E+0002  0.2504459667549474E+0002  0.2505335982297643E+0002  0.2510709783603137E+0002  0.1935000000000000E+0002
  0.7402000000000000E+0004  0.2439279736514069E+0002  0.2523241445174543E+0002  0.2523618655654066E+0002  0.2529483843680941E+0002  0.2050000000000000E+0002
  0.7403000000000000E+0004  0.2483481452908810E+0002  0.2553580789493035E+0002  0.2553565942335805E+0002  0.2559768313421051E+0002  0.2075000000000000E+0002
  0.7404000000000000E+0004  0.2534928138866290E+0002  0.2589866254409326E+0002  0.2589288522045696E+0002  0.2595940263328749E+0002  0.2175000000000000E+0002
  0.7405000000000000E+0004  0.2577897590187670E+0002  0.2620833420493924E+0002  0.2619597333889294E+0002  0.2626778753951939E+0002  0.2250000000000000E+0002
  0.7406000000000000E+0004  0.2613590980323903E+0002  0.2651128516449187E+0002  0.2649092366477660E+0002  0.2656956949857383E+0002  0.2200000000000000E+0002
  0.7407000000000000E+0004  0.2604925154105268E+0002  0.2650069084204450E+0002  0.2647481431007556E+0002  0.2655798458256533E+0002  0.2250000000000000E+0002
  0.7408000000000000E+0004  0.2595404533408665E+0002  0.2645693622482599E+0002  0.2642789016497990E+0002  0.2651334792759660E+0002  0.2300000000000000E+0002
  0.7409000000000000E+0004  0.2572793431954380E+0002  0.2628491345255661E+0002  0.2625926035555035E+0002  0.2634058661970141E+0002  0.2250000000000000E+0002
  0.7410000000000000E+0004  0.2528551060452238E+0002  0.2593088087469284E+0002  0.2590634880700389E+0002  0.2598603799910673E+0002  0.2200000000000000E+0002
  0.7411000000000000E+0004  0.2502047704597697E+0002  0.2571578521592989E+0002  0.2569622622049071E+0002  0.2577070355810332E+0002  0.2150000000000000E+0002
  0.7412000000000000E+0004  0.2483063316961520E+0002  0.2555902420273778E+0002  0.2554618467191805E+0002  0.2561387063549077E+0002  0.2090000000000000E+0002
  0.7413000000000000E+0004  0.2465053151275883E+0002  0.2540753880512525E+0002  0.2540393535141965E+0002  0.2546233896743428E+0002  0.2040000000000000E+0002
  0.7414000000000000E+0004  0.2449401198466401E+0002  0.2527897816368151E+0002  0.2528154731953470E+0002  0.2533373245780373E+0002  0.2000000000000000E+0002
  0.7415000000000000E+0004  0.2438794086271734E+0002  0.2519316679916911E+0002  0.2519692008520865E+0002  0.2524785518865248E+0002  0.2010000000000000E+0002
  0.7416000000000000E+0004  0.2429678267829336E+0002  0.2511465756175826E+0002  0.2512137712138612E+0002  0.2516924418357671E+0002  0.2010000000000000E+0002
  0.7417000000000000E+0004  0.2419468596622738E+0002  0.2503454864976989E+0002  0.2504172431257219E+0002  0.2508900404103136E+0002  0.2000000000000000E+0002
  0.7418000000000000E+0004  0.2409221427588316E+0002  0.2495364947193436E+0002  0.2496167049372123E+0002  0.2500796658374441E+0002  0.1985000000000000E+0002
  0.7419000000000000E+0004  0.2396527765758665E+0002  0.2485942417874048E+0002  0.2486743328444456E+0002  0.2491361363904389E+0002  0.1935000000000000E+0002
